E:\WP110382\Peak Valley - Actual Test - ELF 6 03122018 024548_pvd.CSV ,,,,,,,,,,
,,,,,,,,,,
0 to -4mm @ 25Hz, 219k cycles block.,,,,,,,,,
,,,,,,,,,,
Created ,3/12/2018,2:45:49 PM,,,,,,,,
Exported,3/12/2018,4:01:19 PM,,,,,,,,
,,,,,,,,,,
Channels,,,,,,,,,,
Disp,Load 1,Load 2,Load 3,Load 4,Load 5,Load 6,Load 7,Load 8,Load 9,Load 10
,,,,,,,,,,
Units,,,,,,,,,,
mm,N,N,N,N,N,N,N,N,N,N
,,,,,,,,,,
Movers,,,,,,,,,,
Axial,Temp,,,,,,,,,
,,,,,,,,,,
Workspace Unsecure,,,,,,,,,,
,,,,,,,,,,
_______________________________________________________________________________________,,,,,,,,,,
****Waveform Information is written at start of Data Acquisition, not start of waveform.****,,,,,,,,,
,,,,,,,,,,
Axial,Sine Wave,Control Channel Disp_INV,Level1: 0.000000,Level2: -4.000000,Frequency: 25.000000,Cycles: 219000,Start Frequency: 1.000000,Done Frequency: 1.000000,Done Level: 1.000000,
Temp,Sine Wave,Control Channel Temperature,Level1: 0.0,Level2: 0.0,Frequency: 1.0,Cycles: 999999,Start Frequency: 1.0,Done Frequency: 1.0,Done Level: 0.0,
_______________________________________________________________________________________,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
_______________________________________________________________________________________,,,,,,,,,,
****Tuning Parameters.****,,,,,,,,,,
373.52,118939,0,0.138,-1.892,0.004,-2.044,0.048,-1.843,0.104,-1.72
373.56,118940,0,0.137,-1.891,0.005,-2.039,0.05,-1.842,0.101,-1.72
373.6,118941,0,0.133,-1.891,0.002,-2.041,0.046,-1.843,0.107,-1.724
373.64,118942,0,0.133,-1.888,0.004,-2.04,0.054,-1.841,0.111,-1.725
373.68,118943,0,0.139,-1.892,0.002,-2.041,0.048,-1.843,0.114,-1.724
373.72,118944,0,0.138,-1.892,0.005,-2.041,0.052,-1.841,0.12,-1.731
373.76,118945,0,0.138,-1.891,0.005,-2.042,0.049,-1.845,0.117,-1.729
373.8,118946,0,0.138,-1.892,0.004,-2.041,0.05,-1.843,0.123,-1.726
373.84,118947,0,0.138,-1.888,0.002,-2.039,0.054,-1.842,0.116,-1.726
373.88,118948,0,0.138,-1.892,0.006,-2.04,0.05,-1.843,0.127,-1.722
373.92,118949,0,0.137,-1.89,0.005,-2.04,0.049,-1.837,0.12,-1.722
373.96,118950,0,0.138,-1.891,0.006,-2.041,0.05,-1.842,0.127,-1.725
374,118951,0,0.137,-1.891,0.004,-2.039,0.049,-1.838,0.127,-1.722
374.04,118952,0,0.138,-1.892,0.004,-2.04,0.056,-1.842,0.118,-1.725
374.08,118953,0,0.136,-1.89,0,-2.04,0.052,-1.841,0.112,-1.719
374.12,118954,0,0.137,-1.891,0.004,-2.041,0.052,-1.84,0.107,-1.721
374.16,118955,0,0.14,-1.89,0.005,-2.041,0.05,-1.842,0.11,-1.726
374.2,118956,0,0.139,-1.89,0.002,-2.041,0.05,-1.842,0.11,-1.719
374.24,118957,0,0.137,-1.892,0.004,-2.042,0.049,-1.841,0.112,-1.722
374.28,118958,0,0.139,-1.892,0.004,-2.041,0.05,-1.841,0.11,-1.72
374.32,118959,0,0.136,-1.892,0.004,-2.041,0.048,-1.837,0.117,-1.725
374.36,118960,0,0.138,-1.891,0.005,-2.039,0.056,-1.841,0.116,-1.722
374.4,118961,0,0.139,-1.891,0.002,-2.04,0.052,-1.841,0.121,-1.727
374.44,118962,0,0.139,-1.891,-0.002,-2.041,0.054,-1.841,0.123,-1.726
374.48,118963,0,0.138,-1.891,0.005,-2.044,0.052,-1.841,0.121,-1.725
374.52,118964,0,0.136,-1.891,0.005,-2.041,0.056,-1.841,0.131,-1.722
374.56,118965,0,0.14,-1.888,0.004,-2.042,0.05,-1.842,0.114,-1.722
374.6,118966,0,0.137,-1.89,-0.001,-2.041,0.052,-1.84,0.109,-1.721
374.64,118967,0,0.137,-1.892,0.002,-2.04,0.05,-1.841,0.105,-1.724
374.68,118968,0,0.138,-1.893,0,-2.04,0.052,-1.841,0.109,-1.722
374.72,118969,0,0.137,-1.891,0,-2.041,0.05,-1.837,0.11,-1.722
374.76,118970,0,0.14,-1.892,0.002,-2.042,0.056,-1.841,0.112,-1.724
374.8,118971,0,0.138,-1.89,0.002,-2.041,0.05,-1.841,0.114,-1.721
374.84,118972,0,0.138,-1.892,0,-2.042,0.05,-1.842,0.118,-1.716
374.88,118973,0,0.137,-1.892,-0.001,-2.044,0.048,-1.841,0.116,-1.726
374.92,118974,0,0.14,-1.891,0.002,-2.044,0.05,-1.838,0.118,-1.725
374.96,118975,0,0.137,-1.893,0.002,-2.041,0.052,-1.843,0.123,-1.724
375,118976,0,0.138,-1.891,0,-2.041,0.052,-1.841,0.125,-1.722
375.04,118977,0,0.136,-1.893,0,-2.044,0.054,-1.841,0.117,-1.726
375.08,118978,0,0.136,-1.892,0.002,-2.041,0.049,-1.841,0.111,-1.72
375.12,118979,0,0.138,-1.891,0.004,-2.044,0.049,-1.841,0.104,-1.72
375.16,118980,0,0.142,-1.893,0.004,-2.042,0.054,-1.841,0.11,-1.721
375.2,118981,0,0.138,-1.892,0.002,-2.041,0.048,-1.84,0.104,-1.722
375.24,118982,0,0.137,-1.895,0.004,-2.042,0.056,-1.84,0.118,-1.726
375.28,118983,0,0.139,-1.892,0.004,-2.041,0.049,-1.842,0.112,-1.726
375.32,118984,0,0.136,-1.893,0.005,-2.044,0.056,-1.842,0.121,-1.722
375.36,118985,0,0.138,-1.89,0.004,-2.041,0.054,-1.842,0.12,-1.731
375.4,118986,0,0.14,-1.892,0.004,-2.042,0.049,-1.843,0.118,-1.726
375.44,118987,0,0.138,-1.892,0.004,-2.041,0.052,-1.841,0.123,-1.724
375.48,118988,0,0.137,-1.891,0.005,-2.04,0.049,-1.842,0.121,-1.722
375.52,118989,0,0.133,-1.891,0.002,-2.042,0.049,-1.84,0.126,-1.721
375.56,118990,0,0.133,-1.89,0.004,-2.041,0.052,-1.845,0.134,-1.724
375.6,118991,0,0.136,-1.893,0,-2.042,0.048,-1.842,0.118,-1.722
375.64,118992,0,0.136,-1.89,0,-2.039,0.05,-1.841,0.109,-1.72
375.68,118993,0,0.136,-1.891,0.004,-2.039,0.044,-1.842,0.107,-1.72
375.72,118994,0,0.137,-1.887,0.004,-2.04,0.048,-1.84,0.107,-1.725
375.76,118995,0,0.138,-1.891,0.004,-2.041,0.052,-1.842,0.101,-1.719
375.8,118996,0,0.138,-1.888,0,-2.042,0.055,-1.84,0.109,-1.72
375.84,118997,0,0.138,-1.89,0,-2.041,0.054,-1.845,0.111,-1.722
375.88,118998,0,0.137,-1.891,0.005,-2.044,0.052,-1.845,0.12,-1.725
375.92,118999,0,0.138,-1.892,0.002,-2.044,0.049,-1.841,0.112,-1.725
375.96,119000,0,0.137,-1.89,0.002,-2.042,0.052,-1.843,0.12,-1.732
376,119001,0,0.138,-1.89,0.002,-2.042,0.045,-1.841,0.12,-1.729
376.04,119002,0,0.133,-1.892,0.002,-2.044,0.05,-1.847,0.123,-1.731
376.08,119003,0,0.139,-1.89,0.002,-2.042,0.049,-1.842,0.118,-1.729
376.12,119004,0,0.142,-1.89,0.002,-2.042,0.049,-1.842,0.114,-1.724
376.16,119005,0,0.136,-1.891,0.004,-2.041,0.049,-1.842,0.105,-1.722
376.2,119006,0,0.137,-1.891,0.002,-2.042,0.048,-1.843,0.109,-1.725
376.24,119007,0,0.136,-1.893,0.002,-2.044,0.049,-1.84,0.107,-1.724
376.28,119008,0,0.138,-1.891,0.005,-2.044,0.05,-1.841,0.117,-1.726
376.32,119009,0,0.138,-1.892,0.005,-2.045,0.049,-1.842,0.114,-1.727
376.36,119010,0,0.137,-1.891,0.004,-2.044,0.054,-1.842,0.114,-1.725
376.4,119011,0,0.136,-1.891,0,-2.041,0.046,-1.84,0.112,-1.729
376.44,119012,0,0.136,-1.892,0,-2.041,0.052,-1.84,0.118,-1.731
376.48,119013,0,0.136,-1.893,0.004,-2.044,0.046,-1.841,0.125,-1.722
376.52,119014,0,0.139,-1.893,0.002,-2.044,0.05,-1.842,0.121,-1.732
376.56,119015,0,0.138,-1.895,0.002,-2.045,0.05,-1.843,0.125,-1.727
376.6,119016,0,0.138,-1.892,0.005,-2.042,0.054,-1.843,0.125,-1.727
376.64,119017,0,0.138,-1.89,0.002,-2.041,0.049,-1.84,0.117,-1.731
376.68,119018,0,0.136,-1.89,0.002,-2.041,0.048,-1.842,0.11,-1.724
376.72,119019,0,0.137,-1.895,0.002,-2.044,0.046,-1.841,0.107,-1.724
376.76,119020,0,0.133,-1.895,0.005,-2.044,0.052,-1.843,0.107,-1.724
376.8,119021,0,0.136,-1.893,0.004,-2.042,0.046,-1.841,0.105,-1.724
376.84,119022,0,0.139,-1.891,0.004,-2.042,0.052,-1.842,0.112,-1.726
376.88,119023,0,0.137,-1.892,0.002,-2.044,0.048,-1.843,0.109,-1.727
376.92,119024,0,0.137,-1.892,0.002,-2.045,0.046,-1.842,0.116,-1.722
376.96,119025,0,0.136,-1.893,0.004,-2.042,0.05,-1.843,0.118,-1.735
377,119026,0,0.137,-1.893,0.005,-2.042,0.049,-1.843,0.125,-1.737
377.04,119027,0,0.137,-1.893,0.005,-2.044,0.052,-1.843,0.121,-1.729
377.08,119028,0,0.137,-1.892,0.004,-2.041,0.055,-1.845,0.117,-1.733
377.12,119029,0,0.137,-1.893,0.006,-2.044,0.046,-1.843,0.126,-1.726
377.16,119030,0,0.137,-1.891,0.004,-2.042,0.05,-1.847,0.118,-1.726
377.2,119031,0,0.138,-1.895,0,-2.044,0.049,-1.847,0.112,-1.726
377.24,119032,0,0.138,-1.893,0.005,-2.042,0.05,-1.845,0.109,-1.722
377.28,119033,0,0.138,-1.892,0.006,-2.042,0.049,-1.843,0.106,-1.724
377.32,119034,0,0.136,-1.892,0.004,-2.044,0.054,-1.843,0.107,-1.722
377.36,119035,0,0.136,-1.891,0.005,-2.041,0.05,-1.842,0.112,-1.731
377.4,119036,0,0.137,-1.895,0.005,-2.045,0.05,-1.845,0.112,-1.727
377.44,119037,0,0.138,-1.893,0.002,-2.041,0.046,-1.84,0.112,-1.726
377.48,119038,0,0.136,-1.893,0.004,-2.044,0.054,-1.847,0.12,-1.731
377.52,119039,0,0.137,-1.893,0.005,-2.045,0.049,-1.843,0.118,-1.729
377.56,119040,0,0.137,-1.891,0.002,-2.041,0.052,-1.842,0.125,-1.731
377.6,119041,0,0.137,-1.891,0,-2.042,0.048,-1.843,0.126,-1.727
377.64,119042,0,0.131,-1.895,0.004,-2.046,0.052,-1.843,0.116,-1.729
377.68,119043,0,0.133,-1.893,0.006,-2.044,0.046,-1.842,0.109,-1.725
377.72,119044,0,0.136,-1.893,0.006,-2.046,0.054,-1.845,0.104,-1.722
377.76,119045,0,0.136,-1.891,0.002,-2.046,0.054,-1.842,0.107,-1.729
377.8,119046,0,0.133,-1.893,0.005,-2.042,0.046,-1.842,0.106,-1.722
377.84,119047,0,0.137,-1.891,0.004,-2.044,0.05,-1.838,0.114,-1.729
377.88,119048,0,0.137,-1.893,0.004,-2.045,0.05,-1.845,0.111,-1.727
377.92,119049,0,0.138,-1.895,0.002,-2.047,0.048,-1.84,0.118,-1.731
377.96,119050,0,0.137,-1.895,0.009,-2.045,0.052,-1.842,0.123,-1.729
378,119051,0,0.133,-1.892,0.004,-2.042,0.05,-1.838,0.121,-1.731
378.04,119052,0,0.136,-1.893,0.005,-2.045,0.049,-1.841,0.126,-1.732
378.08,119053,0,0.136,-1.898,0.004,-2.045,0.05,-1.843,0.121,-1.731
378.12,119054,0,0.138,-1.899,0.005,-2.045,0.052,-1.841,0.121,-1.729
378.16,119055,0,0.14,-1.895,0.005,-2.044,0.049,-1.84,0.125,-1.725
378.2,119056,0,0.138,-1.893,0.004,-2.042,0.05,-1.838,0.121,-1.726
378.24,119057,0,0.138,-1.892,0.002,-2.045,0.05,-1.841,0.117,-1.727
378.28,119058,0,0.137,-1.893,0.002,-2.044,0.049,-1.841,0.109,-1.726
378.32,119059,0,0.138,-1.892,0.005,-2.044,0.048,-1.841,0.101,-1.724
378.36,119060,0,0.136,-1.892,0.006,-2.044,0.052,-1.841,0.105,-1.726
378.4,119061,0,0.138,-1.895,0.006,-2.047,0.045,-1.842,0.104,-1.722
378.44,119062,0,0.137,-1.892,0.004,-2.044,0.046,-1.841,0.109,-1.725
378.48,119063,0,0.136,-1.895,0.005,-2.046,0.05,-1.843,0.114,-1.724
378.52,119064,0,0.133,-1.893,0.004,-2.046,0.052,-1.84,0.117,-1.727
378.56,119065,0,0.133,-1.895,0.005,-2.045,0.052,-1.842,0.117,-1.724
378.6,119066,0,0.138,-1.893,0.005,-2.045,0.052,-1.84,0.12,-1.732
378.64,119067,0,0.137,-1.893,0.005,-2.046,0.049,-1.84,0.12,-1.727
378.68,119068,0,0.133,-1.893,0.006,-2.044,0.052,-1.843,0.127,-1.726
378.72,119069,0,0.137,-1.891,0.005,-2.044,0.049,-1.838,0.12,-1.727
378.76,119070,0,0.133,-1.893,0.006,-2.044,0.05,-1.841,0.112,-1.726
378.8,119071,0,0.136,-1.895,0.007,-2.045,0.048,-1.842,0.106,-1.724
378.84,119072,0,0.133,-1.895,0.002,-2.044,0.05,-1.841,0.104,-1.724
378.88,119073,0,0.131,-1.895,0.006,-2.044,0.049,-1.843,0.105,-1.727
378.92,119074,0,0.136,-1.893,0.007,-2.045,0.048,-1.843,0.116,-1.725
378.96,119075,0,0.136,-1.891,0.006,-2.045,0.054,-1.842,0.11,-1.725
379,119076,0,0.133,-1.891,0.005,-2.044,0.052,-1.843,0.114,-1.726
379.04,119077,0,0.138,-1.898,0.005,-2.045,0.054,-1.841,0.12,-1.727
379.08,119078,0,0.132,-1.898,0.006,-2.046,0.054,-1.843,0.12,-1.731
379.12,119079,0,0.136,-1.895,0.006,-2.042,0.048,-1.843,0.117,-1.731
379.16,119080,0,0.136,-1.893,0.006,-2.045,0.052,-1.843,0.127,-1.727
379.2,119081,0,0.133,-1.892,0.005,-2.042,0.049,-1.841,0.116,-1.731
379.24,119082,0,0.137,-1.893,0.005,-2.044,0.054,-1.842,0.112,-1.722
379.28,119083,0,0.132,-1.893,0.007,-2.044,0.048,-1.845,0.101,-1.725
379.32,119084,0,0.136,-1.895,0.006,-2.047,0.049,-1.842,0.101,-1.721
379.36,119085,0,0.133,-1.893,0.005,-2.044,0.048,-1.843,0.106,-1.725
379.4,119086,0,0.136,-1.893,0.005,-2.045,0.049,-1.845,0.12,-1.727
379.44,119087,0,0.137,-1.892,0.006,-2.045,0.052,-1.841,0.116,-1.732
379.48,119088,0,0.137,-1.892,0.002,-2.044,0.05,-1.843,0.117,-1.727
379.52,119089,0,0.133,-1.892,0.004,-2.045,0.048,-1.841,0.114,-1.727
379.56,119090,0,0.137,-1.893,0.005,-2.042,0.055,-1.843,0.118,-1.729
379.6,119091,0,0.138,-1.893,0.004,-2.044,0.048,-1.841,0.121,-1.727
379.64,119092,0,0.136,-1.892,0.004,-2.045,0.054,-1.84,0.116,-1.724
379.68,119093,0,0.136,-1.89,0.006,-2.044,0.052,-1.842,0.105,-1.722
379.72,119094,0,0.136,-1.893,0.005,-2.045,0.048,-1.84,0.106,-1.719
379.76,119095,0,0.137,-1.892,0.006,-2.044,0.049,-1.842,0.107,-1.722
379.8,119096,0,0.136,-1.893,0.005,-2.044,0.05,-1.841,0.1,-1.718
379.84,119097,0,0.137,-1.893,0.007,-2.045,0.05,-1.841,0.109,-1.729
379.88,119098,0,0.138,-1.892,0.006,-2.045,0.055,-1.843,0.111,-1.725
379.92,119099,0,0.132,-1.893,0.009,-2.047,0.049,-1.841,0.121,-1.725
379.96,119100,0,0.138,-1.893,0.005,-2.046,0.052,-1.842,0.121,-1.733
380,119101,0,0.138,-1.891,0.006,-2.044,0.046,-1.841,0.118,-1.731
380.04,119102,0,0.136,-1.891,0.007,-2.044,0.05,-1.838,0.121,-1.726
380.08,119103,0,0.137,-1.893,0.005,-2.045,0.05,-1.843,0.117,-1.727
380.12,119104,0,0.138,-1.891,0.002,-2.045,0.052,-1.84,0.132,-1.724
380.16,119105,0,0.14,-1.892,0.007,-2.044,0.054,-1.841,0.131,-1.726
380.2,119106,0,0.138,-1.893,0.006,-2.044,0.049,-1.84,0.121,-1.732
380.24,119107,0,0.136,-1.898,0.004,-2.045,0.05,-1.838,0.112,-1.729
380.28,119108,0,0.139,-1.893,0.006,-2.046,0.055,-1.842,0.106,-1.724
380.32,119109,0,0.133,-1.895,0.005,-2.047,0.046,-1.843,0.106,-1.721
380.36,119110,0,0.132,-1.892,0.007,-2.045,0.054,-1.843,0.107,-1.719
380.4,119111,0,0.137,-1.892,0.004,-2.045,0.048,-1.843,0.111,-1.726
380.44,119112,0,0.137,-1.892,0.007,-2.044,0.054,-1.84,0.114,-1.724
380.48,119113,0,0.136,-1.895,0.006,-2.045,0.048,-1.841,0.117,-1.726
380.52,119114,0,0.137,-1.895,0.007,-2.046,0.052,-1.84,0.118,-1.731
380.56,119115,0,0.137,-1.893,0.011,-2.045,0.054,-1.84,0.12,-1.731
380.6,119116,0,0.138,-1.892,0.006,-2.044,0.049,-1.841,0.127,-1.729
380.64,119117,0,0.138,-1.892,0.007,-2.044,0.046,-1.84,0.121,-1.731
380.68,119118,0,0.137,-1.892,0.011,-2.046,0.046,-1.842,0.129,-1.729
380.72,119119,0,0.137,-1.893,0.005,-2.045,0.048,-1.841,0.118,-1.727
380.76,119120,0,0.133,-1.892,0.007,-2.046,0.05,-1.841,0.111,-1.725
380.8,119121,0,0.14,-1.89,0.005,-2.046,0.046,-1.842,0.104,-1.725
380.84,119122,0,0.136,-1.888,0.005,-2.044,0.056,-1.838,0.111,-1.725
380.88,119123,0,0.137,-1.89,0.006,-2.045,0.05,-1.838,0.099,-1.72
380.92,119124,0,0.137,-1.895,0.006,-2.046,0.049,-1.84,0.114,-1.724
380.96,119125,0,0.137,-1.892,0.007,-2.045,0.052,-1.84,0.111,-1.72
381,119126,0,0.137,-1.891,0.004,-2.044,0.05,-1.84,0.111,-1.721
381.04,119127,0,0.138,-1.895,0.007,-2.046,0.046,-1.84,0.118,-1.731
381.08,119128,0,0.139,-1.891,0.007,-2.042,0.05,-1.843,0.121,-1.731
381.12,119129,0,0.137,-1.892,0.004,-2.046,0.046,-1.84,0.125,-1.724
381.16,119130,0,0.137,-1.891,0.006,-2.046,0.052,-1.841,0.12,-1.732
381.2,119131,0,0.138,-1.891,0.004,-2.04,0.044,-1.841,0.123,-1.726
381.24,119132,0,0.137,-1.891,0.002,-2.044,0.05,-1.838,0.118,-1.724
381.28,119133,0,0.137,-1.891,0.006,-2.045,0.05,-1.841,0.128,-1.726
381.32,119134,0,0.138,-1.892,0.005,-2.045,0.054,-1.84,0.132,-1.725
381.36,119135,0,0.138,-1.89,0.007,-2.045,0.05,-1.841,0.118,-1.729
381.4,119136,0,0.138,-1.891,0.004,-2.046,0.049,-1.843,0.109,-1.721
381.44,119137,0,0.138,-1.891,0.006,-2.044,0.049,-1.842,0.106,-1.725
381.48,119138,0,0.138,-1.891,0.006,-2.044,0.049,-1.842,0.106,-1.722
381.52,119139,0,0.138,-1.891,0.007,-2.045,0.048,-1.841,0.104,-1.725
381.56,119140,0,0.137,-1.89,0.006,-2.044,0.052,-1.843,0.107,-1.726
381.6,119141,0,0.14,-1.888,0.006,-2.041,0.049,-1.842,0.114,-1.727
381.64,119142,0,0.138,-1.888,0.004,-2.044,0.052,-1.84,0.117,-1.722
381.68,119143,0,0.139,-1.891,0.006,-2.045,0.048,-1.841,0.12,-1.729
381.72,119144,0,0.139,-1.892,0.006,-2.045,0.054,-1.845,0.123,-1.727
381.76,119145,0,0.14,-1.891,0.005,-2.044,0.052,-1.842,0.114,-1.722
381.8,119146,0,0.137,-1.891,0.007,-2.042,0.05,-1.84,0.12,-1.731
381.84,119147,0,0.136,-1.891,0.007,-2.045,0.049,-1.841,0.123,-1.731
381.88,119148,0,0.14,-1.888,0.007,-2.044,0.052,-1.841,0.126,-1.726
381.92,119149,0,0.139,-1.89,0.006,-2.042,0.05,-1.842,0.127,-1.726
381.96,119150,0,0.137,-1.892,0.006,-2.047,0.054,-1.843,0.121,-1.726
382,119151,0,0.142,-1.89,0.006,-2.04,0.048,-1.841,0.125,-1.721
382.04,119152,0,0.137,-1.892,0.007,-2.045,0.052,-1.838,0.129,-1.725
382.08,119153,0,0.138,-1.891,0.005,-2.044,0.049,-1.843,0.121,-1.731
382.12,119154,0,0.137,-1.89,0.007,-2.044,0.049,-1.837,0.11,-1.732
382.16,119155,0,0.136,-1.888,0.006,-2.042,0.052,-1.84,0.11,-1.729
382.2,119156,0,0.138,-1.89,0.005,-2.042,0.049,-1.838,0.105,-1.726
382.24,119157,0,0.136,-1.888,0.005,-2.042,0.048,-1.837,0.105,-1.722
382.28,119158,0,0.142,-1.891,0.005,-2.044,0.052,-1.841,0.111,-1.719
382.32,119159,0,0.139,-1.89,0.006,-2.045,0.049,-1.84,0.116,-1.726
382.36,119160,0,0.137,-1.891,0.005,-2.044,0.052,-1.838,0.114,-1.727
382.4,119161,0,0.138,-1.891,0.009,-2.044,0.045,-1.84,0.116,-1.722
382.44,119162,0,0.136,-1.89,0.005,-2.045,0.05,-1.84,0.116,-1.729
382.48,119163,0,0.137,-1.89,0.007,-2.042,0.046,-1.841,0.117,-1.729
382.52,119164,0,0.136,-1.891,0.009,-2.044,0.046,-1.84,0.125,-1.725
382.56,119165,0,0.139,-1.89,0.005,-2.044,0.05,-1.842,0.118,-1.727
382.6,119166,0,0.138,-1.891,0.006,-2.042,0.05,-1.84,0.11,-1.721
382.64,119167,0,0.137,-1.89,0.007,-2.042,0.048,-1.838,0.111,-1.721
382.68,119168,0,0.137,-1.891,0.005,-2.042,0.05,-1.84,0.107,-1.721
382.72,119169,0,0.137,-1.891,0.005,-2.045,0.048,-1.841,0.105,-1.721
382.76,119170,0,0.137,-1.89,0.007,-2.04,0.054,-1.837,0.117,-1.727
382.8,119171,0,0.142,-1.89,0.007,-2.042,0.049,-1.843,0.111,-1.721
382.84,119172,0,0.138,-1.892,0.006,-2.044,0.055,-1.84,0.12,-1.724
382.88,119173,0,0.136,-1.89,0.006,-2.042,0.046,-1.841,0.117,-1.731
382.92,119174,0,0.138,-1.891,0.005,-2.045,0.05,-1.845,0.118,-1.725
382.96,119175,0,0.14,-1.892,0.005,-2.044,0.048,-1.841,0.117,-1.724
383,119176,0,0.139,-1.89,0.004,-2.042,0.05,-1.842,0.117,-1.726
383.04,119177,0,0.138,-1.891,0.006,-2.045,0.049,-1.842,0.117,-1.726
383.08,119178,0,0.139,-1.89,0.005,-2.042,0.052,-1.847,0.12,-1.726
383.12,119179,0,0.138,-1.89,0.004,-2.041,0.052,-1.841,0.116,-1.725
383.16,119180,0,0.137,-1.89,0.007,-2.041,0.052,-1.841,0.11,-1.719
383.2,119181,0,0.14,-1.89,0.006,-2.042,0.048,-1.84,0.105,-1.719
383.24,119182,0,0.136,-1.892,0.004,-2.044,0.055,-1.838,0.107,-1.72
383.28,119183,0,0.133,-1.89,0.005,-2.044,0.05,-1.843,0.104,-1.724
383.32,119184,0,0.138,-1.891,0.005,-2.042,0.056,-1.843,0.116,-1.722
383.36,119185,0,0.137,-1.89,0.007,-2.044,0.049,-1.841,0.114,-1.722
383.4,119186,0,0.138,-1.892,0.007,-2.042,0.052,-1.843,0.12,-1.726
383.44,119187,0,0.14,-1.892,0.007,-2.045,0.055,-1.842,0.121,-1.727
383.48,119188,0,0.139,-1.89,0.011,-2.045,0.054,-1.841,0.121,-1.732
383.52,119189,0,0.133,-1.893,0.007,-2.041,0.048,-1.838,0.126,-1.731
383.56,119190,0,0.136,-1.89,0.005,-2.041,0.05,-1.838,0.117,-1.724
383.6,119191,0,0.136,-1.89,0.006,-2.042,0.045,-1.838,0.126,-1.725
383.64,119192,0,0.136,-1.891,0.005,-2.045,0.048,-1.838,0.117,-1.725
383.68,119193,0,0.137,-1.89,0.007,-2.042,0.044,-1.841,0.116,-1.721
383.72,119194,0,0.137,-1.89,0.007,-2.042,0.046,-1.838,0.105,-1.721
383.76,119195,0,0.139,-1.89,0.005,-2.044,0.048,-1.838,0.099,-1.719
383.8,119196,0,0.138,-1.89,0.005,-2.041,0.045,-1.841,0.104,-1.718
383.84,119197,0,0.133,-1.887,0.006,-2.04,0.048,-1.838,0.11,-1.725
383.88,119198,0,0.137,-1.89,0.005,-2.042,0.049,-1.841,0.11,-1.718
383.92,119199,0,0.138,-1.891,0.006,-2.04,0.05,-1.838,0.118,-1.722
383.96,119200,0,0.138,-1.89,0.005,-2.046,0.054,-1.841,0.123,-1.727
384,119201,0,0.137,-1.89,0.005,-2.042,0.045,-1.84,0.117,-1.727
384.04,119202,0,0.14,-1.891,0.005,-2.045,0.049,-1.838,0.12,-1.726
384.08,119203,0,0.14,-1.89,0.007,-2.042,0.049,-1.84,0.117,-1.731
384.12,119204,0,0.139,-1.892,0.004,-2.042,0.048,-1.838,0.118,-1.725
384.16,119205,0,0.139,-1.892,0.005,-2.044,0.054,-1.842,0.126,-1.724
384.2,119206,0,0.14,-1.89,0.007,-2.041,0.052,-1.84,0.12,-1.725
384.24,119207,0,0.138,-1.89,0.004,-2.041,0.049,-1.836,0.114,-1.722
384.28,119208,0,0.139,-1.891,0.006,-2.04,0.049,-1.84,0.106,-1.722
384.32,119209,0,0.138,-1.891,0.005,-2.044,0.05,-1.837,0.107,-1.72
384.36,119210,0,0.138,-1.89,0.005,-2.044,0.05,-1.838,0.105,-1.72
384.4,119211,0,0.138,-1.89,0.011,-2.042,0.049,-1.84,0.112,-1.725
384.44,119212,0,0.137,-1.888,0.002,-2.041,0.05,-1.837,0.117,-1.72
384.48,119213,0,0.139,-1.89,0.006,-2.044,0.045,-1.841,0.117,-1.722
384.52,119214,0,0.138,-1.888,0.007,-2.04,0.05,-1.837,0.121,-1.722
384.56,119215,0,0.14,-1.89,0.004,-2.042,0.046,-1.841,0.116,-1.725
384.6,119216,0,0.139,-1.89,0.007,-2.044,0.046,-1.841,0.116,-1.725
384.64,119217,0,0.136,-1.888,0.005,-2.041,0.045,-1.838,0.12,-1.726
384.68,119218,0,0.137,-1.891,0.006,-2.042,0.048,-1.841,0.118,-1.725
384.72,119219,0,0.139,-1.887,0.007,-2.04,0.044,-1.838,0.114,-1.718
384.76,119220,0,0.136,-1.891,0.011,-2.041,0.055,-1.84,0.105,-1.718
384.8,119221,0,0.139,-1.888,0,-2.04,0.049,-1.84,0.105,-1.719
384.84,119222,0,0.138,-1.89,0.004,-2.044,0.05,-1.838,0.105,-1.72
384.88,119223,0,0.139,-1.891,0.006,-2.041,0.049,-1.84,0.112,-1.726
384.92,119224,0,0.136,-1.891,0.007,-2.044,0.05,-1.84,0.116,-1.726
384.96,119225,0,0.142,-1.89,0.009,-2.041,0.048,-1.838,0.116,-1.721
385,119226,0,0.138,-1.887,0.005,-2.042,0.05,-1.841,0.123,-1.727
385.04,119227,0,0.14,-1.887,0.004,-2.042,0.048,-1.837,0.12,-1.729
385.08,119228,0,0.138,-1.89,0.005,-2.042,0.05,-1.841,0.125,-1.726
385.12,119229,0,0.14,-1.891,0.006,-2.042,0.049,-1.84,0.12,-1.724
385.16,119230,0,0.14,-1.888,0.002,-2.041,0.049,-1.838,0.125,-1.719
385.2,119231,0,0.139,-1.888,0.007,-2.042,0.049,-1.84,0.12,-1.719
385.24,119232,0,0.137,-1.89,0.009,-2.042,0.049,-1.838,0.114,-1.722
385.28,119233,0,0.139,-1.89,0.004,-2.044,0.046,-1.841,0.106,-1.716
385.32,119234,0,0.14,-1.888,0.006,-2.041,0.05,-1.838,0.106,-1.719
